sample_id,source_sample_id,true_label,dm,flux_density,width,arrival_time,sweep_contained,peak_sigma,peak_time_s
sample_001614,rfi_00614,RFI,,,,,,2.77,1.5247
sample_001615,rfi_00615,RFI,,,,,,4.22,0.12091
sample_001616,rfi_00616,RFI,,,,,,4.35,0.94765
sample_001617,rfi_00617,RFI,,,,,,4.0,0.83755
sample_001618,rfi_00618,RFI,,,,,,4.44,0.65077
sample_001619,rfi_00619,RFI,,,,,,2.7,0.39518
sample_001620,rfi_00620,RFI,,,,,,3.99,0.68026
sample_001621,rfi_00621,RFI,,,,,,93.62,1.07741
sample_001622,rfi_00622,RFI,,,,,,4.23,0.66847
sample_001623,rfi_00623,RFI,,,,,,4.44,0.04325
sample_001624,rfi_00624,RFI,,,,,,7.16,0.99385
sample_001625,rfi_00625,RFI,,,,,,2.59,0.81494
sample_001626,rfi_00626,RFI,,,,,,3.69,0.16712
sample_001627,rfi_00627,RFI,,,,,,389.98,1.16195
sample_001628,rfi_00628,RFI,,,,,,2.9,0.23986
sample_001629,rfi_00629,RFI,,,,,,4.2,1.06562
sample_001630,rfi_00630,RFI,,,,,,53.24,0.85131
sample_001631,rfi_00631,RFI,,,,,,3.69,0.05603
sample_001632,rfi_00632,RFI,,,,,,3.96,0.26739
sample_001633,rfi_00633,RFI,,,,,,4.12,0.17793
sample_001634,rfi_00634,RFI,,,,,,4.31,0.87884
sample_001635,rfi_00635,RFI,,,,,,209.88,0.46793
sample_001636,rfi_00636,RFI,,,,,,4.52,1.14131
sample_001637,rfi_00637,RFI,,,,,,4.12,0.26739
sample_001638,rfi_00638,RFI,,,,,,1.38,0.49742
sample_001639,rfi_00639,RFI,,,,,,4.43,0.95551
sample_001640,rfi_00640,RFI,,,,,,3.91,1.14622
sample_001641,rfi_00641,RFI,,,,,,3.92,0.68518
sample_001642,rfi_00642,RFI,,,,,,14.01,0.36569
sample_001643,rfi_00643,RFI,,,,,,4.76,1.0666
sample_001644,rfi_00644,RFI,,,,,,4.21,0.34701
sample_001645,rfi_00645,RFI,,,,,,1.86,0.48071
sample_001646,rfi_00646,RFI,,,,,,3.98,1.32809
sample_001647,rfi_00647,RFI,,,,,,1.84,1.40378
sample_001648,rfi_00648,RFI,,,,,,244.2,0.55247
sample_001649,rfi_00649,RFI,,,,,,4.25,0.39911
sample_001650,rfi_00650,RFI,,,,,,3.9,0.11207
sample_001651,rfi_00651,RFI,,,,,,4.51,1.26616
sample_001652,rfi_00652,RFI,,,,,,3.77,0.1622
sample_001653,rfi_00653,RFI,,,,,,3.92,0.2202
sample_001654,rfi_00654,RFI,,,,,,9.23,1.23077
sample_001655,rfi_00655,RFI,,,,,,4.31,0.3185
sample_001656,rfi_00656,RFI,,,,,,3.97,0.35881
sample_001657,rfi_00657,RFI,,,,,,7.93,0.18678
sample_001658,rfi_00658,RFI,,,,,,250.73,0.84935
sample_001659,rfi_00659,RFI,,,,,,4.61,0.04129
sample_001660,rfi_00660,RFI,,,,,,4.77,0.20251
sample_001661,rfi_00661,RFI,,,,,,217.03,0.45416
sample_001662,rfi_00662,RFI,,,,,,4.11,1.34283
sample_001663,rfi_00663,RFI,,,,,,2.22,1.50503
sample_001664,rfi_00664,RFI,,,,,,1.85,0.11796
sample_001665,rfi_00665,RFI,,,,,,3.84,0.04129
sample_001666,rfi_00666,RFI,,,,,,126.68,0.98107
sample_001667,rfi_00667,RFI,,,,,,4.24,0.36864
sample_001668,rfi_00668,RFI,,,,,,7.38,1.70066
sample_001669,rfi_00669,RFI,,,,,,27.92,1.31727
sample_001670,rfi_00670,RFI,,,,,,4.4,0.63111
sample_001671,rfi_00671,RFI,,,,,,3.79,1.01843
sample_001672,rfi_00672,RFI,,,,,,2.8,0.98402
sample_001673,rfi_00673,RFI,,,,,,313.43,0.80609
sample_001674,rfi_00674,RFI,,,,,,2.34,1.57975
sample_001675,rfi_00675,RFI,,,,,,3.89,0.21823
sample_001676,rfi_00676,RFI,,,,,,3.89,0.66945
sample_001677,rfi_00677,RFI,,,,,,9.54,0.97714
sample_001678,rfi_00678,RFI,,,,,,1.16,0.27918
sample_001679,rfi_00679,RFI,,,,,,4.98,1.04104
sample_001680,rfi_00680,RFI,,,,,,1.89,0.12386
sample_001681,rfi_00681,RFI,,,,,,701.43,0.52101
sample_001682,rfi_00682,RFI,,,,,,9.88,1.27107
sample_001683,rfi_00683,RFI,,,,,,4.79,0.15532
sample_001684,rfi_00684,RFI,,,,,,263.54,0.41878
sample_001685,rfi_00685,RFI,,,,,,5.09,0.41288
sample_001686,rfi_00686,RFI,,,,,,4.25,0.33522
sample_001687,rfi_00687,RFI,,,,,,4.18,0.95945
sample_001688,rfi_00688,RFI,,,,,,220.31,0.53871
sample_001689,rfi_00689,RFI,,,,,,1.92,0.18186
sample_001690,rfi_00690,RFI,,,,,,56.11,0.30081
sample_001691,rfi_00691,RFI,,,,,,3.6,0.2664
sample_001692,rfi_00692,RFI,,,,,,6.78,0.57803
sample_001693,rfi_00693,RFI,,,,,,3.3,0.07176
sample_001694,rfi_00694,RFI,,,,,,4.41,0.39322
sample_001695,rfi_00695,RFI,,,,,,1.53,1.6633
sample_001696,rfi_00696,RFI,,,,,,4.12,0.67043
sample_001697,rfi_00697,RFI,,,,,,6.26,0.86311
sample_001698,rfi_00698,RFI,,,,,,3.8,0.31457
sample_001699,rfi_00699,RFI,,,,,,4.22,0.65765
sample_001700,rfi_00700,RFI,,,,,,4.15,0.07274
sample_001701,rfi_00701,RFI,,,,,,3.41,0.8464
sample_001702,rfi_00702,RFI,,,,,,4.2,0.31359
sample_001703,rfi_00703,RFI,,,,,,15.28,0.12583
sample_001704,rfi_00704,RFI,,,,,,14.16,0.70582
sample_001705,rfi_00705,RFI,,,,,,174.46,0.57606
sample_001706,rfi_00706,RFI,,,,,,5.15,0.37552
sample_001707,rfi_00707,RFI,,,,,,372.25,0.60162
sample_001708,rfi_00708,RFI,,,,,,4.83,0.46596
sample_001709,rfi_00709,RFI,,,,,,1.29,0.08651
sample_001710,rfi_00710,RFI,,,,,,2.49,0.46203
sample_001711,rfi_00711,RFI,,,,,,74.77,1.21602
sample_001712,rfi_00712,RFI,,,,,,4.29,1.5188
sample_001713,rfi_00713,RFI,,,,,,4.26,1.23175
sample_001714,rfi_00714,RFI,,,,,,3.71,0.06881
sample_001715,rfi_00715,RFI,,,,,,2.08,0.05603
sample_001716,rfi_00716,RFI,,,,,,6.43,0.03932
sample_001717,rfi_00717,RFI,,,,,,3.81,0.34406
sample_001718,rfi_00718,RFI,,,,,,6.96,1.43032
sample_001719,rfi_00719,RFI,,,,,,21.35,0.16613
sample_001720,rfi_00720,RFI,,,,,,4.57,0.46596
sample_001721,rfi_00721,RFI,,,,,,4.21,1.25731
sample_001722,rfi_00722,RFI,,,,,,3.89,0.36962
sample_001723,rfi_00723,RFI,,,,,,3.91,0.76972
sample_001724,rfi_00724,RFI,,,,,,4.06,0.92701
sample_001725,rfi_00725,RFI,,,,,,1.31,0.25362
sample_001726,rfi_00726,RFI,,,,,,3.97,0.35488
sample_001727,rfi_00727,RFI,,,,,,26.27,0.60555
sample_001728,rfi_00728,RFI,,,,,,3.64,0.03244
sample_001729,rfi_00729,RFI,,,,,,196.75,0.59769
sample_001730,rfi_00730,RFI,,,,,,28.72,0.20644
sample_001731,rfi_00731,RFI,,,,,,4.53,0.53871
sample_001732,rfi_00732,RFI,,,,,,4.13,0.91816
sample_001733,rfi_00733,RFI,,,,,,5.05,0.03146
sample_001734,rfi_00734,RFI,,,,,,330.12,0.87884
sample_001735,rfi_00735,RFI,,,,,,5.43,0.07274
sample_001736,rfi_00736,RFI,,,,,,704.19,0.47579
sample_001737,rfi_00737,RFI,,,,,,3.71,0.3421
sample_001738,rfi_00738,RFI,,,,,,4.39,0.76481
sample_001739,rfi_00739,RFI,,,,,,343.45,1.26419
sample_001740,rfi_00740,RFI,,,,,,109.88,0.64881
sample_001741,rfi_00741,RFI,,,,,,4.37,0.51708
sample_001742,rfi_00742,RFI,,,,,,5.64,1.13443
sample_001743,rfi_00743,RFI,,,,,,10.79,0.10813
sample_001744,rfi_00744,RFI,,,,,,2.06,1.56008
sample_001745,rfi_00745,RFI,,,,,,2.38,1.61907
sample_001746,rfi_00746,RFI,,,,,,3.97,0.03441
sample_001747,rfi_00747,RFI,,,,,,66.69,1.02334
sample_001748,rfi_00748,RFI,,,,,,36.98,0.09437
sample_001749,rfi_00749,RFI,,,,,,2.3,0.39715
sample_001750,rfi_00750,RFI,,,,,,211.03,0.81592
sample_001751,rfi_00751,RFI,,,,,,16.73,0.04522
sample_001752,rfi_00752,RFI,,,,,,6.76,1.3448
sample_001753,rfi_00753,RFI,,,,,,3.81,0.97714
sample_001754,rfi_00754,RFI,,,,,,3.96,0.58884
sample_001755,rfi_00755,RFI,,,,,,5.51,0.01573
sample_001756,rfi_00756,RFI,,,,,,3.89,0.30867
sample_001757,rfi_00757,RFI,,,,,,9.74,1.26026
sample_001758,rfi_00758,RFI,,,,,,1.54,0.14451
sample_001759,rfi_00759,RFI,,,,,,4.35,0.63799
sample_001760,rfi_00760,RFI,,,,,,191.42,0.4404
sample_001761,rfi_00761,RFI,,,,,,4.34,1.10395
sample_001762,rfi_00762,RFI,,,,,,121.07,0.72745
sample_001763,rfi_00763,RFI,,,,,,611.49,0.29491
sample_001764,rfi_00764,RFI,,,,,,1.63,1.45392
sample_001765,rfi_00765,RFI,,,,,,3.71,0.07274
sample_001766,rfi_00766,RFI,,,,,,2.02,0.34603
sample_001767,rfi_00767,RFI,,,,,,3.86,0.36766
sample_001768,rfi_00768,RFI,,,,,,4.24,0.46203
sample_001769,rfi_00769,RFI,,,,,,5.28,0.71369
sample_001770,rfi_00770,RFI,,,,,,4.38,1.60727
sample_001771,rfi_00771,RFI,,,,,,6.59,1.56107
sample_001772,rfi_00772,RFI,,,,,,4.01,1.44802
sample_001773,rfi_00773,RFI,,,,,,41.46,0.76186
sample_001774,rfi_00774,RFI,,,,,,1.69,0.47284
sample_001775,rfi_00775,RFI,,,,,,4.21,0.42664
sample_001776,rfi_00776,RFI,,,,,,1.4,0.69501
sample_001777,rfi_00777,RFI,,,,,,4.86,0.06488
sample_001778,rfi_00778,RFI,,,,,,4.17,0.43352
sample_001779,rfi_00779,RFI,,,,,,1.25,0.3244
sample_001780,rfi_00780,RFI,,,,,,4.46,1.02433
sample_001781,rfi_00781,RFI,,,,,,3.69,0.52691
sample_001782,rfi_00782,RFI,,,,,,3.43,0.14451
sample_001783,rfi_00783,RFI,,,,,,9.98,0.16515
sample_001784,rfi_00784,RFI,,,,,,32.72,0.99189
sample_001785,rfi_00785,RFI,,,,,,1.01,1.28188
sample_001786,rfi_00786,RFI,,,,,,3.87,0.20939
sample_001787,rfi_00787,RFI,,,,,,79.92,0.94667
sample_001788,rfi_00788,RFI,,,,,,320.77,0.76677
sample_001789,rfi_00789,RFI,,,,,,3.95,1.5591
sample_001790,rfi_00790,RFI,,,,,,16.18,1.28975
sample_001791,rfi_00791,RFI,,,,,,4.24,0.22217
sample_001792,rfi_00792,RFI,,,,,,21.5,1.02433
sample_001793,rfi_00793,RFI,,,,,,4.41,0.19071
sample_001794,rfi_00794,RFI,,,,,,182.29,1.27599
sample_001795,rfi_00795,RFI,,,,,,383.77,0.58589
sample_001796,rfi_00796,RFI,,,,,,3.84,0.44237
sample_001797,rfi_00797,RFI,,,,,,269.05,0.6606
sample_001798,rfi_00798,RFI,,,,,,4.26,0.47776
sample_001799,rfi_00799,RFI,,,,,,5.15,0.03932
sample_001800,rfi_00800,RFI,,,,,,4.35,0.14254
sample_001801,rfi_00801,RFI,,,,,,101.15,0.79233
sample_001802,rfi_00802,RFI,,,,,,125.75,0.63701
sample_001803,rfi_00803,RFI,,,,,,208.93,0.46006
sample_001804,rfi_00804,RFI,,,,,,13.81,0.8808
sample_001805,rfi_00805,RFI,,,,,,6.97,0.39125
sample_001806,rfi_00806,RFI,,,,,,3.89,0.59179
sample_001807,rfi_00807,RFI,,,,,,4.12,1.38019
sample_001808,rfi_00808,RFI,,,,,,4.92,0.75301
sample_001809,rfi_00809,RFI,,,,,,2.08,1.22683
sample_001810,rfi_00810,RFI,,,,,,2.82,1.08528
sample_001811,rfi_00811,RFI,,,,,,4.41,0.40698
sample_001812,rfi_00812,RFI,,,,,,3.77,0.20644
sample_001813,rfi_00813,RFI,,,,,,1.94,0.66257
sample_001814,rfi_00814,RFI,,,,,,4.3,0.05898
sample_001815,rfi_00815,RFI,,,,,,4.2,0.6262
sample_001816,rfi_00816,RFI,,,,,,4.23,0.3362
sample_001817,rfi_00817,RFI,,,,,,110.81,0.7766
sample_001818,rfi_00818,RFI,,,,,,1.72,0.43352
sample_001819,rfi_00819,RFI,,,,,,4.08,0.20644
sample_001820,rfi_00820,RFI,,,,,,479.61,0.53281
sample_001821,rfi_00821,RFI,,,,,,4.19,0.11796
sample_001822,rfi_00822,RFI,,,,,,3.91,1.19046
sample_001823,rfi_00823,RFI,,,,,,8.59,1.72229
sample_001824,rfi_00824,RFI,,,,,,3.85,0.96338
sample_001825,rfi_00825,RFI,,,,,,4.01,0.81691
sample_001826,rfi_00826,RFI,,,,,,3.92,1.13443
sample_001827,rfi_00827,RFI,,,,,,216.61,0.59179
sample_001828,rfi_00828,RFI,,,,,,3.72,1.70066
sample_001829,rfi_00829,RFI,,,,,,2.28,1.17965
sample_001830,rfi_00830,RFI,,,,,,4.27,0.48071
sample_001831,rfi_00831,RFI,,,,,,4.18,0.62226
sample_001832,rfi_00832,RFI,,,,,,3.68,0.24871
sample_001833,rfi_00833,RFI,,,,,,3.03,0.65274
sample_001834,rfi_00834,RFI,,,,,,4.88,0.49742
sample_001835,rfi_00835,RFI,,,,,,2.18,0.06291
sample_001836,rfi_00836,RFI,,,,,,80.8,0.79823
sample_001837,rfi_00837,RFI,,,,,,4.49,0.54854
sample_001838,rfi_00838,RFI,,,,,,4.02,1.46178
sample_001839,rfi_00839,RFI,,,,,,671.63,0.97124
sample_001840,rfi_00840,RFI,,,,,,6.49,0.03146
sample_001841,rfi_00841,RFI,,,,,,1.51,0.5682
sample_001842,rfi_00842,RFI,,,,,,4.87,0.4581
sample_001843,rfi_00843,RFI,,,,,,4.73,0.23593
sample_001844,rfi_00844,RFI,,,,,,6.14,0.77857
sample_001845,rfi_00845,RFI,,,,,,97.85,0.20054
sample_001846,rfi_00846,RFI,,,,,,3.48,0.57704
sample_001847,rfi_00847,RFI,,,,,,6.3,0.35389
sample_001848,rfi_00848,RFI,,,,,,164.09,0.30867
sample_001849,rfi_00849,RFI,,,,,,4.44,0.10617
sample_001850,rfi_00850,RFI,,,,,,294.68,0.24576
sample_001851,rfi_00851,RFI,,,,,,1.62,0.11403
sample_001852,rfi_00852,RFI,,,,,,4.02,0.88179
sample_001853,rfi_00853,RFI,,,,,,3.94,0.74318
sample_001854,rfi_00854,RFI,,,,,,78.72,0.89063
sample_001855,rfi_00855,RFI,,,,,,3.78,0.32342
sample_001856,rfi_00856,RFI,,,,,,4.16,0.05997
sample_001857,rfi_00857,RFI,,,,,,1.61,1.23863
sample_001858,rfi_00858,RFI,,,,,,112.58,0.4404
sample_001859,rfi_00859,RFI,,,,,,5.28,1.28483
sample_001860,rfi_00860,RFI,,,,,,36.22,0.81297
sample_001861,rfi_00861,RFI,,,,,,100.38,0.5623
sample_001862,rfi_00862,RFI,,,,,,7.47,0.81002
sample_001863,rfi_00863,RFI,,,,,,4.42,0.90243
sample_001864,rfi_00864,RFI,,,,,,5.14,0.08651
sample_001865,rfi_00865,RFI,,,,,,1.29,0.70582
sample_001866,rfi_00866,RFI,,,,,,6.61,1.35365
sample_001867,rfi_00867,RFI,,,,,,92.4,0.59965
sample_001868,rfi_00868,RFI,,,,,,4.27,0.86508
sample_001869,rfi_00869,RFI,,,,,,3.85,0.60555
sample_001870,rfi_00870,RFI,,,,,,13.35,1.14033
sample_001871,rfi_00871,RFI,,,,,,4.48,0.69501
sample_001872,rfi_00872,RFI,,,,,,3.7,1.12656
sample_001873,rfi_00873,RFI,,,,,,6.59,1.5591
sample_001874,rfi_00874,RFI,,,,,,4.15,0.97812
sample_001875,rfi_00875,RFI,,,,,,3.77,0.3765
sample_001876,rfi_00876,RFI,,,,,,866.0,0.76481
sample_001877,rfi_00877,RFI,,,,,,4.08,0.37356
sample_001878,rfi_00878,RFI,,,,,,4.1,0.02261
sample_001879,rfi_00879,RFI,,,,,,3.86,0.76382
sample_001880,rfi_00880,RFI,,,,,,4.26,0.39813
sample_001881,rfi_00881,RFI,,,,,,49.84,1.24649
sample_001882,rfi_00882,RFI,,,,,,4.6,1.32612
sample_001883,rfi_00883,RFI,,,,,,102.13,0.56623
sample_001884,rfi_00884,RFI,,,,,,4.0,1.2809
sample_001885,rfi_00885,RFI,,,,,,200.72,0.51511
sample_001886,rfi_00886,RFI,,,,,,16.54,1.22683
sample_001887,rfi_00887,RFI,,,,,,257.56,0.11403
sample_001888,rfi_00888,RFI,,,,,,4.26,0.52396
sample_001889,rfi_00889,RFI,,,,,,4.14,0.348
sample_001890,rfi_00890,RFI,,,,,,4.17,0.02556
sample_001891,rfi_00891,RFI,,,,,,4.24,0.42467
sample_001892,rfi_00892,RFI,,,,,,1.15,0.07373
sample_001893,rfi_00893,RFI,,,,,,5.13,0.1278
sample_001894,rfi_00894,RFI,,,,,,123.32,0.84345
sample_001895,rfi_00895,RFI,,,,,,2.08,0.25952
sample_001896,rfi_00896,RFI,,,,,,9.2,0.01573
sample_001897,rfi_00897,RFI,,,,,,4.13,0.37945
sample_001898,rfi_00898,RFI,,,,,,22.7,0.04325
sample_001899,rfi_00899,RFI,,,,,,15.55,0.11993
sample_001900,rfi_00900,RFI,,,,,,3.53,0.51413
sample_001901,rfi_00901,RFI,,,,,,105.88,0.75694
sample_001902,rfi_00902,RFI,,,,,,4.41,0.3244
sample_001903,rfi_00903,RFI,,,,,,5.05,0.13763
sample_001904,rfi_00904,RFI,,,,,,51.03,0.95453
sample_001905,rfi_00905,RFI,,,,,,1.37,0.92897
sample_001906,rfi_00906,RFI,,,,,,4.76,0.54657
sample_001907,rfi_00907,RFI,,,,,,4.27,1.29663
sample_001908,rfi_00908,RFI,,,,,,6.21,0.91324
sample_001909,rfi_00909,RFI,,,,,,4.28,1.31039
sample_001910,rfi_00910,RFI,,,,,,4.08,0.35684
sample_001911,rfi_00911,RFI,,,,,,3.96,0.30081
sample_001912,rfi_00912,RFI,,,,,,9.07,1.26812
sample_001913,rfi_00913,RFI,,,,,,3.73,0.48464
sample_001914,rfi_00914,RFI,,,,,,3.87,0.59769
sample_001915,rfi_00915,RFI,,,,,,3.97,0.15925
sample_001916,rfi_00916,RFI,,,,,,4.14,1.05578
sample_001917,rfi_00917,RFI,,,,,,4.2,1.38412
sample_001918,rfi_00918,RFI,,,,,,34.14,0.15532
sample_001919,rfi_00919,RFI,,,,,,4.33,0.56328
sample_001920,rfi_00920,RFI,,,,,,4.03,0.00983
sample_001921,rfi_00921,RFI,,,,,,4.45,0.97812
sample_001922,rfi_00922,RFI,,,,,,5.49,1.39395
sample_001923,rfi_00923,RFI,,,,,,4.65,0.21037
sample_001924,rfi_00924,RFI,,,,,,151.42,0.52691
sample_001925,rfi_00925,RFI,,,,,,4.16,0.69304
sample_001926,rfi_00926,RFI,,,,,,3.67,0.0462
sample_001927,rfi_00927,RFI,,,,,,7.37,0.58589
sample_001928,rfi_00928,RFI,,,,,,3.89,0.09339
sample_001929,rfi_00929,RFI,,,,,,4.43,1.36643
sample_001930,rfi_00930,RFI,,,,,,146.79,0.34996
sample_001931,rfi_00931,RFI,,,,,,3.7,1.07839
sample_001932,rfi_00932,RFI,,,,,,4.15,1.20422
sample_001933,rfi_00933,RFI,,,,,,3.87,0.97812
sample_001934,rfi_00934,RFI,,,,,,3.86,1.04694
sample_001935,rfi_00935,RFI,,,,,,1.44,0.18383
sample_001936,rfi_00936,RFI,,,,,,4.58,0.29983
sample_001937,rfi_00937,RFI,,,,,,2.9,0.2841
sample_001938,rfi_00938,RFI,,,,,,275.4,0.07274
sample_001939,rfi_00939,RFI,,,,,,4.04,0.33325
sample_001940,rfi_00940,RFI,,,,,,170.23,0.2379
sample_001941,rfi_00941,RFI,,,,,,11.0,0.50725
sample_001942,rfi_00942,RFI,,,,,,2.42,0.31556
sample_001943,rfi_00943,RFI,,,,,,339.49,0.80216
sample_001944,rfi_00944,RFI,,,,,,4.21,0.38732
sample_001945,rfi_00945,RFI,,,,,,110.34,1.31924
sample_001946,rfi_00946,RFI,,,,,,18.56,0.01573
sample_001947,rfi_00947,RFI,,,,,,4.02,0.03441
sample_001948,rfi_00948,RFI,,,,,,80.09,0.24969
sample_001949,rfi_00949,RFI,,,,,,4.12,0.1799
sample_001950,rfi_00950,RFI,,,,,,294.24,0.64291
sample_001951,rfi_00951,RFI,,,,,,2.23,0.34505
sample_001952,rfi_00952,RFI,,,,,,4.57,1.02629
sample_001953,rfi_00953,RFI,,,,,,331.25,0.8808
sample_001954,rfi_00954,RFI,,,,,,227.01,0.80806
sample_001955,rfi_00955,RFI,,,,,,1.8,0.25166
sample_001956,rfi_00956,RFI,,,,,,4.23,1.26321
sample_001957,rfi_00957,RFI,,,,,,2.69,0.37454
sample_001958,rfi_00958,RFI,,,,,,7.51,0.3303
sample_001959,rfi_00959,RFI,,,,,,3.64,0.07569
sample_001960,rfi_00960,RFI,,,,,,3.78,0.47579
sample_001961,rfi_00961,RFI,,,,,,1.09,0.1219
sample_001962,rfi_00962,RFI,,,,,,3.87,1.34775
sample_001963,rfi_00963,RFI,,,,,,4.39,1.1069
sample_001964,rfi_00964,RFI,,,,,,3.81,0.58393
sample_001965,rfi_00965,RFI,,,,,,4.96,0.34013
sample_001966,rfi_00966,RFI,,,,,,69.43,0.14942
sample_001967,rfi_00967,RFI,,,,,,3.99,0.2723
sample_001968,rfi_00968,RFI,,,,,,1.34,0.12288
sample_001969,rfi_00969,RFI,,,,,,4.56,0.79135
sample_001970,rfi_00970,RFI,,,,,,204.82,1.05382
sample_001971,rfi_00971,RFI,,,,,,3.92,0.21332
sample_001972,rfi_00972,RFI,,,,,,1.42,1.0145
sample_001973,rfi_00973,RFI,,,,,,2.78,0.81789
sample_001974,rfi_00974,RFI,,,,,,4.98,1.58269
sample_001975,rfi_00975,RFI,,,,,,4.26,0.7127
sample_001976,rfi_00976,RFI,,,,,,4.32,0.72745
sample_001977,rfi_00977,RFI,,,,,,1.86,0.57213
sample_001978,rfi_00978,RFI,,,,,,4.37,1.01646
sample_001979,rfi_00979,RFI,,,,,,7.74,0.79528
sample_001980,rfi_00980,RFI,,,,,,5.75,0.78742
sample_001981,rfi_00981,RFI,,,,,,4.37,0.42271
sample_001982,rfi_00982,RFI,,,,,,9.28,0.63701
sample_001983,rfi_00983,RFI,,,,,,6.21,0.04915
sample_001984,rfi_00984,RFI,,,,,,4.21,0.29098
sample_001985,rfi_00985,RFI,,,,,,4.54,1.57975
sample_001986,rfi_00986,RFI,,,,,,3.54,0.98206
sample_001987,rfi_00987,RFI,,,,,,4.21,0.80216
sample_001988,rfi_00988,RFI,,,,,,5.4,1.45097
sample_001989,rfi_00989,RFI,,,,,,17.43,0.99779
sample_001990,rfi_00990,RFI,,,,,,106.29,0.63504
sample_001991,rfi_00991,RFI,,,,,,3.88,0.69698
sample_001992,rfi_00992,RFI,,,,,,206.88,0.64291
sample_001993,rfi_00993,RFI,,,,,,4.0,1.05873
sample_001994,rfi_00994,RFI,,,,,,126.76,0.19661
sample_001995,rfi_00995,RFI,,,,,,75.15,0.8867
sample_001996,rfi_00996,RFI,,,,,,4.77,0.47186
sample_001997,rfi_00997,RFI,,,,,,4.91,0.1681
sample_001998,rfi_00998,RFI,,,,,,25.49,1.56893
sample_001999,rfi_00999,RFI,,,,,,3.94,0.36864
sample_002000,noise_00000,NOISE,,,,,,4.34,0.6783
sample_002001,noise_00001,NOISE,,,,,,4.23,0.69796
sample_002002,noise_00002,NOISE,,,,,,4.3,0.06095
sample_002003,noise_00003,NOISE,,,,,,5.08,1.40378
sample_002004,noise_00004,NOISE,,,,,,4.55,0.40894
sample_002005,noise_00005,NOISE,,,,,,5.0,0.36569
sample_002006,noise_00006,NOISE,,,,,,4.36,0.32735
sample_002007,noise_00007,NOISE,,,,,,4.31,0.44827
sample_002008,noise_00008,NOISE,,,,,,4.57,0.80511
sample_002009,noise_00009,NOISE,,,,,,4.27,0.0059
sample_002010,noise_00010,NOISE,,,,,,4.59,0.4404
sample_002011,noise_00011,NOISE,,,,,,4.76,0.38535
sample_002012,noise_00012,NOISE,,,,,,4.47,0.42271
sample_002013,noise_00013,NOISE,,,,,,4.79,0.0059
sample_002014,noise_00014,NOISE,,,,,,4.42,0.10224
sample_002015,noise_00015,NOISE,,,,,,4.86,0.98501
sample_002016,noise_00016,NOISE,,,,,,4.94,0.17498
sample_002017,noise_00017,NOISE,,,,,,5.01,0.35193
sample_002018,noise_00018,NOISE,,,,,,4.33,0.33718
sample_002019,noise_00019,NOISE,,,,,,4.08,0.16122
sample_002020,noise_00020,NOISE,,,,,,4.19,0.13173
sample_002021,noise_00021,NOISE,,,,,,4.58,0.52691
sample_002022,noise_00022,NOISE,,,,,,5.81,0.03146
sample_002023,noise_00023,NOISE,,,,,,4.45,0.2723
sample_002024,noise_00024,NOISE,,,,,,4.21,0.32637
sample_002025,noise_00025,NOISE,,,,,,4.53,0.21725
sample_002026,noise_00026,NOISE,,,,,,4.66,0.47776
sample_002027,noise_00027,NOISE,,,,,,4.17,0.46989
sample_002028,noise_00028,NOISE,,,,,,4.07,0.10617
sample_002029,noise_00029,NOISE,,,,,,4.5,0.45122
sample_002030,noise_00030,NOISE,,,,,,4.38,0.45023
sample_002031,noise_00031,NOISE,,,,,,3.92,0.84247
sample_002032,noise_00032,NOISE,,,,,,4.28,1.08528
sample_002033,noise_00033,NOISE,,,,,,3.98,0.49545
sample_002034,noise_00034,NOISE,,,,,,4.58,0.43844
sample_002035,noise_00035,NOISE,,,,,,4.79,0.37749
sample_002036,noise_00036,NOISE,,,,,,3.89,0.9044
sample_002037,noise_00037,NOISE,,,,,,4.88,1.27992
sample_002038,noise_00038,NOISE,,,,,,4.21,1.73998
sample_002039,noise_00039,NOISE,,,,,,4.37,0.22905
sample_002040,noise_00040,NOISE,,,,,,4.29,0.36667
sample_002041,noise_00041,NOISE,,,,,,3.96,0.60654
sample_002042,noise_00042,NOISE,,,,,,4.64,0.34603
sample_002043,noise_00043,NOISE,,,,,,4.87,0.75891
sample_002044,noise_00044,NOISE,,,,,,4.2,0.82772
sample_002045,noise_00045,NOISE,,,,,,4.24,0.71172
sample_002046,noise_00046,NOISE,,,,,,4.11,0.09044
sample_002047,noise_00047,NOISE,,,,,,4.35,0.81101
sample_002048,noise_00048,NOISE,,,,,,4.39,0.52298
sample_002049,noise_00049,NOISE,,,,,,4.21,0.2959
sample_002050,noise_00050,NOISE,,,,,,5.11,0.27525
sample_002051,noise_00051,NOISE,,,,,,4.53,0.13959
sample_002052,noise_00052,NOISE,,,,,,4.91,1.33693
sample_002053,noise_00053,NOISE,,,,,,3.98,0.43844
sample_002054,noise_00054,NOISE,,,,,,4.36,0.49054
sample_002055,noise_00055,NOISE,,,,,,4.14,0.48366
sample_002056,noise_00056,NOISE,,,,,,5.15,0.48169
sample_002057,noise_00057,NOISE,,,,,,4.39,0.1278
sample_002058,noise_00058,NOISE,,,,,,4.29,1.47948
sample_002059,noise_00059,NOISE,,,,,,4.04,0.37159
sample_002060,noise_00060,NOISE,,,,,,4.25,1.12853
sample_002061,noise_00061,NOISE,,,,,,4.44,1.39297
sample_002062,noise_00062,NOISE,,,,,,4.18,1.26321
