sample_id,label,fits_path,seed,arrival_time,reference_frequency,flux_density,dm_index,width,dm,profile_type,rfi_types
rfi_00671,RFI,dataset/fits/rfi/rfi_00671.fits,1870314309,,,,,,,,point_to_point_microwave
rfi_00672,RFI,dataset/fits/rfi/rfi_00672.fits,1406132184,,,,,,,,persistent_narrowband
rfi_00673,RFI,dataset/fits/rfi/rfi_00673.fits,2082966362,,,,,,,,wifi_multiband
rfi_00674,RFI,dataset/fits/rfi/rfi_00674.fits,331488200,,,,,,,,persistent_narrowband
rfi_00675,RFI,dataset/fits/rfi/rfi_00675.fits,160692447,,,,,,,,point_to_point_microwave
rfi_00676,RFI,dataset/fits/rfi/rfi_00676.fits,1008223385,,,,,,,,point_to_point_microwave
rfi_00677,RFI,dataset/fits/rfi/rfi_00677.fits,1678312776,,,,,,,,impulsive_broadband
rfi_00678,RFI,dataset/fits/rfi/rfi_00678.fits,2081348945,,,,,,,,persistent_narrowband
rfi_00679,RFI,dataset/fits/rfi/rfi_00679.fits,569132089,,,,,,,,impulsive_broadband
rfi_00680,RFI,dataset/fits/rfi/rfi_00680.fits,727054713,,,,,,,,persistent_narrowband
rfi_00681,RFI,dataset/fits/rfi/rfi_00681.fits,1338439372,,,,,,,,wifi_multiband
rfi_00682,RFI,dataset/fits/rfi/rfi_00682.fits,1487571807,,,,,,,,impulsive_broadband
rfi_00683,RFI,dataset/fits/rfi/rfi_00683.fits,853588939,,,,,,,,point_to_point_microwave
rfi_00684,RFI,dataset/fits/rfi/rfi_00684.fits,1395513594,,,,,,,,wifi_multiband
rfi_00685,RFI,dataset/fits/rfi/rfi_00685.fits,172475835,,,,,,,,impulsive_broadband
rfi_00686,RFI,dataset/fits/rfi/rfi_00686.fits,1829152048,,,,,,,,point_to_point_microwave
rfi_00687,RFI,dataset/fits/rfi/rfi_00687.fits,705589223,,,,,,,,satellite_like_inband
rfi_00688,RFI,dataset/fits/rfi/rfi_00688.fits,1830389073,,,,,,,,wifi_multiband
rfi_00689,RFI,dataset/fits/rfi/rfi_00689.fits,1448171685,,,,,,,,persistent_narrowband
rfi_00690,RFI,dataset/fits/rfi/rfi_00690.fits,1845423296,,,,,,,,persistent_narrowband
rfi_00691,RFI,dataset/fits/rfi/rfi_00691.fits,1145945195,,,,,,,,point_to_point_microwave
rfi_00692,RFI,dataset/fits/rfi/rfi_00692.fits,816063962,,,,,,,,wifi_multiband
rfi_00693,RFI,dataset/fits/rfi/rfi_00693.fits,2048999174,,,,,,,,impulsive_broadband
rfi_00694,RFI,dataset/fits/rfi/rfi_00694.fits,680024650,,,,,,,,wifi_multiband
rfi_00695,RFI,dataset/fits/rfi/rfi_00695.fits,1346040980,,,,,,,,persistent_narrowband
rfi_00696,RFI,dataset/fits/rfi/rfi_00696.fits,1543433913,,,,,,,,point_to_point_microwave
rfi_00697,RFI,dataset/fits/rfi/rfi_00697.fits,1905760050,,,,,,,,impulsive_broadband
rfi_00698,RFI,dataset/fits/rfi/rfi_00698.fits,1630802976,,,,,,,,point_to_point_microwave
rfi_00699,RFI,dataset/fits/rfi/rfi_00699.fits,1047859235,,,,,,,,point_to_point_microwave
rfi_00700,RFI,dataset/fits/rfi/rfi_00700.fits,1873428265,,,,,,,,satellite_like_inband
rfi_00701,RFI,dataset/fits/rfi/rfi_00701.fits,1161823047,,,,,,,,satellite_like_inband
rfi_00702,RFI,dataset/fits/rfi/rfi_00702.fits,77092732,,,,,,,,point_to_point_microwave
rfi_00703,RFI,dataset/fits/rfi/rfi_00703.fits,1325984103,,,,,,,,impulsive_broadband
rfi_00704,RFI,dataset/fits/rfi/rfi_00704.fits,146932439,,,,,,,,impulsive_broadband
rfi_00705,RFI,dataset/fits/rfi/rfi_00705.fits,504165263,,,,,,,,wifi_multiband
rfi_00706,RFI,dataset/fits/rfi/rfi_00706.fits,1355407962,,,,,,,,persistent_narrowband
rfi_00707,RFI,dataset/fits/rfi/rfi_00707.fits,1469736883,,,,,,,,wifi_multiband
rfi_00708,RFI,dataset/fits/rfi/rfi_00708.fits,1977680184,,,,,,,,satellite_like_inband
rfi_00709,RFI,dataset/fits/rfi/rfi_00709.fits,617141710,,,,,,,,persistent_narrowband
rfi_00710,RFI,dataset/fits/rfi/rfi_00710.fits,2141955862,,,,,,,,persistent_narrowband
rfi_00711,RFI,dataset/fits/rfi/rfi_00711.fits,488523065,,,,,,,,wifi_multiband
rfi_00712,RFI,dataset/fits/rfi/rfi_00712.fits,1603668561,,,,,,,,impulsive_broadband
rfi_00713,RFI,dataset/fits/rfi/rfi_00713.fits,194088143,,,,,,,,satellite_like_inband
rfi_00714,RFI,dataset/fits/rfi/rfi_00714.fits,931946629,,,,,,,,impulsive_broadband
rfi_00715,RFI,dataset/fits/rfi/rfi_00715.fits,2100964273,,,,,,,,persistent_narrowband
rfi_00716,RFI,dataset/fits/rfi/rfi_00716.fits,211404999,,,,,,,,impulsive_broadband
rfi_00717,RFI,dataset/fits/rfi/rfi_00717.fits,1632881477,,,,,,,,satellite_like_inband
rfi_00718,RFI,dataset/fits/rfi/rfi_00718.fits,1360963096,,,,,,,,wifi_multiband
rfi_00719,RFI,dataset/fits/rfi/rfi_00719.fits,1511594041,,,,,,,,wifi_multiband
rfi_00720,RFI,dataset/fits/rfi/rfi_00720.fits,1873849647,,,,,,,,satellite_like_inband
rfi_00721,RFI,dataset/fits/rfi/rfi_00721.fits,215837656,,,,,,,,impulsive_broadband
rfi_00722,RFI,dataset/fits/rfi/rfi_00722.fits,952792434,,,,,,,,point_to_point_microwave
rfi_00723,RFI,dataset/fits/rfi/rfi_00723.fits,357265650,,,,,,,,point_to_point_microwave
rfi_00724,RFI,dataset/fits/rfi/rfi_00724.fits,1490356150,,,,,,,,point_to_point_microwave
rfi_00725,RFI,dataset/fits/rfi/rfi_00725.fits,643098500,,,,,,,,persistent_narrowband
rfi_00726,RFI,dataset/fits/rfi/rfi_00726.fits,1940088413,,,,,,,,satellite_like_inband
rfi_00727,RFI,dataset/fits/rfi/rfi_00727.fits,62163760,,,,,,,,wifi_multiband
rfi_00728,RFI,dataset/fits/rfi/rfi_00728.fits,98764852,,,,,,,,point_to_point_microwave
rfi_00729,RFI,dataset/fits/rfi/rfi_00729.fits,696589296,,,,,,,,wifi_multiband
rfi_00730,RFI,dataset/fits/rfi/rfi_00730.fits,1709705082,,,,,,,,persistent_narrowband
rfi_00731,RFI,dataset/fits/rfi/rfi_00731.fits,120515122,,,,,,,,point_to_point_microwave
rfi_00732,RFI,dataset/fits/rfi/rfi_00732.fits,630002510,,,,,,,,satellite_like_inband
rfi_00733,RFI,dataset/fits/rfi/rfi_00733.fits,769794169,,,,,,,,point_to_point_microwave
rfi_00734,RFI,dataset/fits/rfi/rfi_00734.fits,804965110,,,,,,,,wifi_multiband
rfi_00735,RFI,dataset/fits/rfi/rfi_00735.fits,924892836,,,,,,,,impulsive_broadband
rfi_00736,RFI,dataset/fits/rfi/rfi_00736.fits,312608753,,,,,,,,wifi_multiband
rfi_00737,RFI,dataset/fits/rfi/rfi_00737.fits,524410000,,,,,,,,persistent_narrowband
rfi_00738,RFI,dataset/fits/rfi/rfi_00738.fits,1140670990,,,,,,,,satellite_like_inband
rfi_00739,RFI,dataset/fits/rfi/rfi_00739.fits,884874386,,,,,,,,wifi_multiband
rfi_00740,RFI,dataset/fits/rfi/rfi_00740.fits,1215321262,,,,,,,,wifi_multiband
rfi_00741,RFI,dataset/fits/rfi/rfi_00741.fits,1464155146,,,,,,,,satellite_like_inband
rfi_00742,RFI,dataset/fits/rfi/rfi_00742.fits,1701922612,,,,,,,,wifi_multiband
rfi_00743,RFI,dataset/fits/rfi/rfi_00743.fits,386669227,,,,,,,,persistent_narrowband
rfi_00744,RFI,dataset/fits/rfi/rfi_00744.fits,365037108,,,,,,,,persistent_narrowband
rfi_00745,RFI,dataset/fits/rfi/rfi_00745.fits,375958582,,,,,,,,persistent_narrowband
rfi_00746,RFI,dataset/fits/rfi/rfi_00746.fits,169583237,,,,,,,,point_to_point_microwave
rfi_00747,RFI,dataset/fits/rfi/rfi_00747.fits,1308873641,,,,,,,,wifi_multiband
rfi_00748,RFI,dataset/fits/rfi/rfi_00748.fits,1870113800,,,,,,,,wifi_multiband
rfi_00749,RFI,dataset/fits/rfi/rfi_00749.fits,821507630,,,,,,,,persistent_narrowband
rfi_00750,RFI,dataset/fits/rfi/rfi_00750.fits,1330817878,,,,,,,,wifi_multiband
rfi_00751,RFI,dataset/fits/rfi/rfi_00751.fits,1467020342,,,,,,,,impulsive_broadband
rfi_00752,RFI,dataset/fits/rfi/rfi_00752.fits,517178044,,,,,,,,impulsive_broadband
rfi_00753,RFI,dataset/fits/rfi/rfi_00753.fits,1068732279,,,,,,,,point_to_point_microwave
rfi_00754,RFI,dataset/fits/rfi/rfi_00754.fits,1960285391,,,,,,,,satellite_like_inband
rfi_00755,RFI,dataset/fits/rfi/rfi_00755.fits,1252320409,,,,,,,,satellite_like_inband
rfi_00756,RFI,dataset/fits/rfi/rfi_00756.fits,307342970,,,,,,,,satellite_like_inband
rfi_00757,RFI,dataset/fits/rfi/rfi_00757.fits,498620881,,,,,,,,impulsive_broadband
rfi_00758,RFI,dataset/fits/rfi/rfi_00758.fits,990311902,,,,,,,,persistent_narrowband
rfi_00759,RFI,dataset/fits/rfi/rfi_00759.fits,1369889763,,,,,,,,point_to_point_microwave
rfi_00760,RFI,dataset/fits/rfi/rfi_00760.fits,545412187,,,,,,,,wifi_multiband
rfi_00761,RFI,dataset/fits/rfi/rfi_00761.fits,986920129,,,,,,,,satellite_like_inband
rfi_00762,RFI,dataset/fits/rfi/rfi_00762.fits,548309926,,,,,,,,wifi_multiband
rfi_00763,RFI,dataset/fits/rfi/rfi_00763.fits,1432029541,,,,,,,,wifi_multiband
rfi_00764,RFI,dataset/fits/rfi/rfi_00764.fits,20180826,,,,,,,,persistent_narrowband
rfi_00765,RFI,dataset/fits/rfi/rfi_00765.fits,1930391369,,,,,,,,impulsive_broadband
rfi_00766,RFI,dataset/fits/rfi/rfi_00766.fits,1727936369,,,,,,,,persistent_narrowband
rfi_00767,RFI,dataset/fits/rfi/rfi_00767.fits,999123755,,,,,,,,satellite_like_inband
rfi_00768,RFI,dataset/fits/rfi/rfi_00768.fits,1935332503,,,,,,,,satellite_like_inband
rfi_00769,RFI,dataset/fits/rfi/rfi_00769.fits,617684293,,,,,,,,impulsive_broadband
rfi_00770,RFI,dataset/fits/rfi/rfi_00770.fits,1455158296,,,,,,,,impulsive_broadband
rfi_00771,RFI,dataset/fits/rfi/rfi_00771.fits,1173810570,,,,,,,,impulsive_broadband
rfi_00772,RFI,dataset/fits/rfi/rfi_00772.fits,339250074,,,,,,,,impulsive_broadband
rfi_00773,RFI,dataset/fits/rfi/rfi_00773.fits,158617225,,,,,,,,persistent_narrowband
rfi_00774,RFI,dataset/fits/rfi/rfi_00774.fits,948607482,,,,,,,,persistent_narrowband
rfi_00775,RFI,dataset/fits/rfi/rfi_00775.fits,2029878067,,,,,,,,point_to_point_microwave
rfi_00776,RFI,dataset/fits/rfi/rfi_00776.fits,742096517,,,,,,,,persistent_narrowband
rfi_00777,RFI,dataset/fits/rfi/rfi_00777.fits,2120965862,,,,,,,,satellite_like_inband
rfi_00778,RFI,dataset/fits/rfi/rfi_00778.fits,1261800627,,,,,,,,persistent_narrowband
rfi_00779,RFI,dataset/fits/rfi/rfi_00779.fits,642428854,,,,,,,,persistent_narrowband
rfi_00780,RFI,dataset/fits/rfi/rfi_00780.fits,1372110413,,,,,,,,satellite_like_inband
rfi_00781,RFI,dataset/fits/rfi/rfi_00781.fits,2065941700,,,,,,,,satellite_like_inband
rfi_00782,RFI,dataset/fits/rfi/rfi_00782.fits,911196509,,,,,,,,point_to_point_microwave
rfi_00783,RFI,dataset/fits/rfi/rfi_00783.fits,1482436984,,,,,,,,impulsive_broadband
rfi_00784,RFI,dataset/fits/rfi/rfi_00784.fits,537081850,,,,,,,,wifi_multiband
rfi_00785,RFI,dataset/fits/rfi/rfi_00785.fits,981047426,,,,,,,,persistent_narrowband
rfi_00786,RFI,dataset/fits/rfi/rfi_00786.fits,1815276366,,,,,,,,point_to_point_microwave
rfi_00787,RFI,dataset/fits/rfi/rfi_00787.fits,648801345,,,,,,,,wifi_multiband
rfi_00788,RFI,dataset/fits/rfi/rfi_00788.fits,427815243,,,,,,,,wifi_multiband
rfi_00789,RFI,dataset/fits/rfi/rfi_00789.fits,2146138394,,,,,,,,satellite_like_inband
rfi_00790,RFI,dataset/fits/rfi/rfi_00790.fits,826122449,,,,,,,,persistent_narrowband
rfi_00791,RFI,dataset/fits/rfi/rfi_00791.fits,1832523946,,,,,,,,point_to_point_microwave
rfi_00792,RFI,dataset/fits/rfi/rfi_00792.fits,1037681411,,,,,,,,persistent_narrowband
rfi_00793,RFI,dataset/fits/rfi/rfi_00793.fits,229036160,,,,,,,,satellite_like_inband
rfi_00794,RFI,dataset/fits/rfi/rfi_00794.fits,509395369,,,,,,,,wifi_multiband
rfi_00795,RFI,dataset/fits/rfi/rfi_00795.fits,818973589,,,,,,,,wifi_multiband
rfi_00796,RFI,dataset/fits/rfi/rfi_00796.fits,1228194637,,,,,,,,satellite_like_inband
rfi_00797,RFI,dataset/fits/rfi/rfi_00797.fits,770858921,,,,,,,,wifi_multiband
rfi_00798,RFI,dataset/fits/rfi/rfi_00798.fits,1234399231,,,,,,,,point_to_point_microwave
rfi_00799,RFI,dataset/fits/rfi/rfi_00799.fits,635381120,,,,,,,,satellite_like_inband
rfi_00800,RFI,dataset/fits/rfi/rfi_00800.fits,2131789929,,,,,,,,satellite_like_inband
rfi_00801,RFI,dataset/fits/rfi/rfi_00801.fits,1501690397,,,,,,,,wifi_multiband
rfi_00802,RFI,dataset/fits/rfi/rfi_00802.fits,634003225,,,,,,,,wifi_multiband
rfi_00803,RFI,dataset/fits/rfi/rfi_00803.fits,47114927,,,,,,,,wifi_multiband
rfi_00804,RFI,dataset/fits/rfi/rfi_00804.fits,2100119782,,,,,,,,persistent_narrowband
rfi_00805,RFI,dataset/fits/rfi/rfi_00805.fits,1782492094,,,,,,,,persistent_narrowband
rfi_00806,RFI,dataset/fits/rfi/rfi_00806.fits,1413537770,,,,,,,,satellite_like_inband
rfi_00807,RFI,dataset/fits/rfi/rfi_00807.fits,849986367,,,,,,,,satellite_like_inband
rfi_00808,RFI,dataset/fits/rfi/rfi_00808.fits,589442139,,,,,,,,point_to_point_microwave
rfi_00809,RFI,dataset/fits/rfi/rfi_00809.fits,17390251,,,,,,,,persistent_narrowband
rfi_00810,RFI,dataset/fits/rfi/rfi_00810.fits,1215323312,,,,,,,,persistent_narrowband
rfi_00811,RFI,dataset/fits/rfi/rfi_00811.fits,1857718093,,,,,,,,satellite_like_inband
rfi_00812,RFI,dataset/fits/rfi/rfi_00812.fits,1472743199,,,,,,,,point_to_point_microwave
rfi_00813,RFI,dataset/fits/rfi/rfi_00813.fits,1671411470,,,,,,,,persistent_narrowband
rfi_00814,RFI,dataset/fits/rfi/rfi_00814.fits,1599164160,,,,,,,,satellite_like_inband
rfi_00815,RFI,dataset/fits/rfi/rfi_00815.fits,2090796139,,,,,,,,point_to_point_microwave
rfi_00816,RFI,dataset/fits/rfi/rfi_00816.fits,105321714,,,,,,,,satellite_like_inband
rfi_00817,RFI,dataset/fits/rfi/rfi_00817.fits,1955535016,,,,,,,,wifi_multiband
rfi_00818,RFI,dataset/fits/rfi/rfi_00818.fits,1302248031,,,,,,,,persistent_narrowband
rfi_00819,RFI,dataset/fits/rfi/rfi_00819.fits,1600245020,,,,,,,,point_to_point_microwave
rfi_00820,RFI,dataset/fits/rfi/rfi_00820.fits,1066713723,,,,,,,,wifi_multiband
rfi_00821,RFI,dataset/fits/rfi/rfi_00821.fits,1788507919,,,,,,,,point_to_point_microwave
rfi_00822,RFI,dataset/fits/rfi/rfi_00822.fits,1941658692,,,,,,,,satellite_like_inband
rfi_00823,RFI,dataset/fits/rfi/rfi_00823.fits,1939037970,,,,,,,,impulsive_broadband
rfi_00824,RFI,dataset/fits/rfi/rfi_00824.fits,614597262,,,,,,,,point_to_point_microwave
rfi_00825,RFI,dataset/fits/rfi/rfi_00825.fits,1665891060,,,,,,,,point_to_point_microwave
rfi_00826,RFI,dataset/fits/rfi/rfi_00826.fits,1715539054,,,,,,,,wifi_multiband
rfi_00827,RFI,dataset/fits/rfi/rfi_00827.fits,494175488,,,,,,,,wifi_multiband
rfi_00828,RFI,dataset/fits/rfi/rfi_00828.fits,1303662149,,,,,,,,point_to_point_microwave
rfi_00829,RFI,dataset/fits/rfi/rfi_00829.fits,1722135765,,,,,,,,persistent_narrowband
rfi_00830,RFI,dataset/fits/rfi/rfi_00830.fits,756603495,,,,,,,,impulsive_broadband
rfi_00831,RFI,dataset/fits/rfi/rfi_00831.fits,470308660,,,,,,,,satellite_like_inband
rfi_00832,RFI,dataset/fits/rfi/rfi_00832.fits,1367126482,,,,,,,,point_to_point_microwave
rfi_00833,RFI,dataset/fits/rfi/rfi_00833.fits,408305342,,,,,,,,persistent_narrowband
rfi_00834,RFI,dataset/fits/rfi/rfi_00834.fits,1333353632,,,,,,,,persistent_narrowband
rfi_00835,RFI,dataset/fits/rfi/rfi_00835.fits,538216951,,,,,,,,persistent_narrowband
rfi_00836,RFI,dataset/fits/rfi/rfi_00836.fits,1455488095,,,,,,,,wifi_multiband
rfi_00837,RFI,dataset/fits/rfi/rfi_00837.fits,1622589943,,,,,,,,satellite_like_inband
rfi_00838,RFI,dataset/fits/rfi/rfi_00838.fits,1548181901,,,,,,,,satellite_like_inband
rfi_00839,RFI,dataset/fits/rfi/rfi_00839.fits,1648130937,,,,,,,,wifi_multiband
rfi_00840,RFI,dataset/fits/rfi/rfi_00840.fits,1415581571,,,,,,,,impulsive_broadband
rfi_00841,RFI,dataset/fits/rfi/rfi_00841.fits,1462125184,,,,,,,,persistent_narrowband
rfi_00842,RFI,dataset/fits/rfi/rfi_00842.fits,1800315257,,,,,,,,satellite_like_inband
rfi_00843,RFI,dataset/fits/rfi/rfi_00843.fits,293731172,,,,,,,,impulsive_broadband
rfi_00844,RFI,dataset/fits/rfi/rfi_00844.fits,1349152543,,,,,,,,impulsive_broadband
rfi_00845,RFI,dataset/fits/rfi/rfi_00845.fits,208657951,,,,,,,,wifi_multiband
rfi_00846,RFI,dataset/fits/rfi/rfi_00846.fits,1940044675,,,,,,,,satellite_like_inband
rfi_00847,RFI,dataset/fits/rfi/rfi_00847.fits,1347456029,,,,,,,,impulsive_broadband
rfi_00848,RFI,dataset/fits/rfi/rfi_00848.fits,1388005897,,,,,,,,wifi_multiband
rfi_00849,RFI,dataset/fits/rfi/rfi_00849.fits,84659344,,,,,,,,satellite_like_inband
rfi_00850,RFI,dataset/fits/rfi/rfi_00850.fits,663428305,,,,,,,,wifi_multiband
rfi_00851,RFI,dataset/fits/rfi/rfi_00851.fits,1693528123,,,,,,,,persistent_narrowband
rfi_00852,RFI,dataset/fits/rfi/rfi_00852.fits,946660605,,,,,,,,satellite_like_inband
rfi_00853,RFI,dataset/fits/rfi/rfi_00853.fits,71649783,,,,,,,,impulsive_broadband
rfi_00854,RFI,dataset/fits/rfi/rfi_00854.fits,1244625267,,,,,,,,wifi_multiband
rfi_00855,RFI,dataset/fits/rfi/rfi_00855.fits,783533529,,,,,,,,point_to_point_microwave
rfi_00856,RFI,dataset/fits/rfi/rfi_00856.fits,1572730626,,,,,,,,point_to_point_microwave
rfi_00857,RFI,dataset/fits/rfi/rfi_00857.fits,282204712,,,,,,,,persistent_narrowband
rfi_00858,RFI,dataset/fits/rfi/rfi_00858.fits,193559948,,,,,,,,wifi_multiband
rfi_00859,RFI,dataset/fits/rfi/rfi_00859.fits,1953410862,,,,,,,,impulsive_broadband
rfi_00860,RFI,dataset/fits/rfi/rfi_00860.fits,633744879,,,,,,,,wifi_multiband
rfi_00861,RFI,dataset/fits/rfi/rfi_00861.fits,701623982,,,,,,,,wifi_multiband
rfi_00862,RFI,dataset/fits/rfi/rfi_00862.fits,1605202932,,,,,,,,impulsive_broadband
rfi_00863,RFI,dataset/fits/rfi/rfi_00863.fits,892286097,,,,,,,,impulsive_broadband
rfi_00864,RFI,dataset/fits/rfi/rfi_00864.fits,377184187,,,,,,,,satellite_like_inband
rfi_00865,RFI,dataset/fits/rfi/rfi_00865.fits,431203547,,,,,,,,persistent_narrowband
rfi_00866,RFI,dataset/fits/rfi/rfi_00866.fits,283811001,,,,,,,,impulsive_broadband
rfi_00867,RFI,dataset/fits/rfi/rfi_00867.fits,1689023408,,,,,,,,wifi_multiband
rfi_00868,RFI,dataset/fits/rfi/rfi_00868.fits,1158369335,,,,,,,,satellite_like_inband
rfi_00869,RFI,dataset/fits/rfi/rfi_00869.fits,1882184799,,,,,,,,satellite_like_inband
rfi_00870,RFI,dataset/fits/rfi/rfi_00870.fits,2086257990,,,,,,,,impulsive_broadband
rfi_00871,RFI,dataset/fits/rfi/rfi_00871.fits,785673066,,,,,,,,impulsive_broadband
rfi_00872,RFI,dataset/fits/rfi/rfi_00872.fits,1139996800,,,,,,,,point_to_point_microwave
rfi_00873,RFI,dataset/fits/rfi/rfi_00873.fits,1077596048,,,,,,,,impulsive_broadband
rfi_00874,RFI,dataset/fits/rfi/rfi_00874.fits,1961698342,,,,,,,,impulsive_broadband
rfi_00875,RFI,dataset/fits/rfi/rfi_00875.fits,585248032,,,,,,,,impulsive_broadband
rfi_00876,RFI,dataset/fits/rfi/rfi_00876.fits,1783426381,,,,,,,,wifi_multiband
rfi_00877,RFI,dataset/fits/rfi/rfi_00877.fits,353356462,,,,,,,,persistent_narrowband
rfi_00878,RFI,dataset/fits/rfi/rfi_00878.fits,551839047,,,,,,,,point_to_point_microwave
rfi_00879,RFI,dataset/fits/rfi/rfi_00879.fits,1962905176,,,,,,,,satellite_like_inband
rfi_00880,RFI,dataset/fits/rfi/rfi_00880.fits,1771007886,,,,,,,,point_to_point_microwave
rfi_00881,RFI,dataset/fits/rfi/rfi_00881.fits,2027627904,,,,,,,,persistent_narrowband
rfi_00882,RFI,dataset/fits/rfi/rfi_00882.fits,1034760334,,,,,,,,impulsive_broadband
rfi_00883,RFI,dataset/fits/rfi/rfi_00883.fits,2077441483,,,,,,,,wifi_multiband
rfi_00884,RFI,dataset/fits/rfi/rfi_00884.fits,1731920855,,,,,,,,point_to_point_microwave
rfi_00885,RFI,dataset/fits/rfi/rfi_00885.fits,633811435,,,,,,,,wifi_multiband
rfi_00886,RFI,dataset/fits/rfi/rfi_00886.fits,1603223988,,,,,,,,impulsive_broadband
rfi_00887,RFI,dataset/fits/rfi/rfi_00887.fits,1869163241,,,,,,,,wifi_multiband
rfi_00888,RFI,dataset/fits/rfi/rfi_00888.fits,727385471,,,,,,,,satellite_like_inband
rfi_00889,RFI,dataset/fits/rfi/rfi_00889.fits,1727076239,,,,,,,,point_to_point_microwave
rfi_00890,RFI,dataset/fits/rfi/rfi_00890.fits,247325066,,,,,,,,point_to_point_microwave
rfi_00891,RFI,dataset/fits/rfi/rfi_00891.fits,1005733988,,,,,,,,satellite_like_inband
rfi_00892,RFI,dataset/fits/rfi/rfi_00892.fits,2067797614,,,,,,,,persistent_narrowband
rfi_00893,RFI,dataset/fits/rfi/rfi_00893.fits,161704149,,,,,,,,satellite_like_inband
rfi_00894,RFI,dataset/fits/rfi/rfi_00894.fits,302273391,,,,,,,,wifi_multiband
rfi_00895,RFI,dataset/fits/rfi/rfi_00895.fits,1619527988,,,,,,,,persistent_narrowband
rfi_00896,RFI,dataset/fits/rfi/rfi_00896.fits,2075543408,,,,,,,,impulsive_broadband
rfi_00897,RFI,dataset/fits/rfi/rfi_00897.fits,484503858,,,,,,,,point_to_point_microwave
rfi_00898,RFI,dataset/fits/rfi/rfi_00898.fits,1847137868,,,,,,,,impulsive_broadband
rfi_00899,RFI,dataset/fits/rfi/rfi_00899.fits,1452394140,,,,,,,,persistent_narrowband
rfi_00900,RFI,dataset/fits/rfi/rfi_00900.fits,1555243542,,,,,,,,point_to_point_microwave
rfi_00901,RFI,dataset/fits/rfi/rfi_00901.fits,1448276351,,,,,,,,wifi_multiband
rfi_00902,RFI,dataset/fits/rfi/rfi_00902.fits,2104409938,,,,,,,,satellite_like_inband
rfi_00903,RFI,dataset/fits/rfi/rfi_00903.fits,853434682,,,,,,,,satellite_like_inband
rfi_00904,RFI,dataset/fits/rfi/rfi_00904.fits,2077195961,,,,,,,,wifi_multiband
rfi_00905,RFI,dataset/fits/rfi/rfi_00905.fits,1816222433,,,,,,,,persistent_narrowband
rfi_00906,RFI,dataset/fits/rfi/rfi_00906.fits,1727838804,,,,,,,,persistent_narrowband
rfi_00907,RFI,dataset/fits/rfi/rfi_00907.fits,1196819738,,,,,,,,point_to_point_microwave
rfi_00908,RFI,dataset/fits/rfi/rfi_00908.fits,785495950,,,,,,,,impulsive_broadband
rfi_00909,RFI,dataset/fits/rfi/rfi_00909.fits,193923943,,,,,,,,impulsive_broadband
rfi_00910,RFI,dataset/fits/rfi/rfi_00910.fits,1697976595,,,,,,,,satellite_like_inband
rfi_00911,RFI,dataset/fits/rfi/rfi_00911.fits,847342418,,,,,,,,point_to_point_microwave
rfi_00912,RFI,dataset/fits/rfi/rfi_00912.fits,29890095,,,,,,,,persistent_narrowband
rfi_00913,RFI,dataset/fits/rfi/rfi_00913.fits,567920475,,,,,,,,point_to_point_microwave
rfi_00914,RFI,dataset/fits/rfi/rfi_00914.fits,1152280269,,,,,,,,satellite_like_inband
rfi_00915,RFI,dataset/fits/rfi/rfi_00915.fits,265404789,,,,,,,,satellite_like_inband
rfi_00916,RFI,dataset/fits/rfi/rfi_00916.fits,976645564,,,,,,,,point_to_point_microwave
rfi_00917,RFI,dataset/fits/rfi/rfi_00917.fits,791531679,,,,,,,,point_to_point_microwave
rfi_00918,RFI,dataset/fits/rfi/rfi_00918.fits,1444887943,,,,,,,,persistent_narrowband
rfi_00919,RFI,dataset/fits/rfi/rfi_00919.fits,1608490174,,,,,,,,point_to_point_microwave
rfi_00920,RFI,dataset/fits/rfi/rfi_00920.fits,1443840877,,,,,,,,satellite_like_inband
rfi_00921,RFI,dataset/fits/rfi/rfi_00921.fits,562987344,,,,,,,,satellite_like_inband
rfi_00922,RFI,dataset/fits/rfi/rfi_00922.fits,1255333246,,,,,,,,impulsive_broadband
rfi_00923,RFI,dataset/fits/rfi/rfi_00923.fits,818246019,,,,,,,,satellite_like_inband
rfi_00924,RFI,dataset/fits/rfi/rfi_00924.fits,1766127702,,,,,,,,wifi_multiband
rfi_00925,RFI,dataset/fits/rfi/rfi_00925.fits,1371274105,,,,,,,,point_to_point_microwave
rfi_00926,RFI,dataset/fits/rfi/rfi_00926.fits,2019261472,,,,,,,,impulsive_broadband
rfi_00927,RFI,dataset/fits/rfi/rfi_00927.fits,797733570,,,,,,,,wifi_multiband
rfi_00928,RFI,dataset/fits/rfi/rfi_00928.fits,232671484,,,,,,,,point_to_point_microwave
rfi_00929,RFI,dataset/fits/rfi/rfi_00929.fits,1449200465,,,,,,,,impulsive_broadband
rfi_00930,RFI,dataset/fits/rfi/rfi_00930.fits,502128720,,,,,,,,impulsive_broadband
rfi_00931,RFI,dataset/fits/rfi/rfi_00931.fits,1012488869,,,,,,,,point_to_point_microwave
rfi_00932,RFI,dataset/fits/rfi/rfi_00932.fits,53740024,,,,,,,,point_to_point_microwave
rfi_00933,RFI,dataset/fits/rfi/rfi_00933.fits,1330466754,,,,,,,,point_to_point_microwave
