sample_id,true_label,source_true_label,y_true,score_vlm,score_external,vlm_predicted_label,external_predicted_label,external_n_candidates,external_aggregation
sample_001918,NON_FRB,NOISE,0,0.15,0.05858312174677849,NON_FRB,NON_FRB,1,max
sample_001919,NON_FRB,NOISE,0,0.15,0.02093908004462719,NON_FRB,NON_FRB,1,max
sample_001920,NON_FRB,NOISE,0,0.15,0.0938137099146843,NON_FRB,NON_FRB,1,max
sample_001921,NON_FRB,NOISE,0,0.15,0.530832827091217,NON_FRB,FRB,1,max
sample_001922,NON_FRB,NOISE,0,0.15,0.2601800858974457,NON_FRB,NON_FRB,1,max
sample_001923,NON_FRB,NOISE,0,0.15,0.34958362579345703,NON_FRB,NON_FRB,1,max
sample_001924,NON_FRB,NOISE,0,0.15,0.05670709162950516,NON_FRB,NON_FRB,1,max
sample_001925,NON_FRB,NOISE,0,0.15,0.06843789666891098,NON_FRB,NON_FRB,1,max
sample_001926,NON_FRB,NOISE,0,0.15,0.12411394715309143,NON_FRB,NON_FRB,1,max
sample_001927,NON_FRB,NOISE,0,0.15,0.07391924411058426,NON_FRB,NON_FRB,1,max
sample_001928,NON_FRB,NOISE,0,0.15,0.4943104684352875,NON_FRB,NON_FRB,1,max
sample_001929,NON_FRB,NOISE,0,0.15,0.03400269150733948,NON_FRB,NON_FRB,1,max
sample_001930,NON_FRB,NOISE,0,0.15,0.05191062390804291,NON_FRB,NON_FRB,1,max
sample_001931,NON_FRB,NOISE,0,0.15,0.04895447567105293,NON_FRB,NON_FRB,1,max
sample_001932,NON_FRB,NOISE,0,0.15,0.06575653702020645,NON_FRB,NON_FRB,1,max
sample_001933,NON_FRB,NOISE,0,0.15,0.13009954988956451,NON_FRB,NON_FRB,1,max
sample_001934,NON_FRB,NOISE,0,0.15,0.039750661700963974,NON_FRB,NON_FRB,1,max
sample_001935,NON_FRB,NOISE,0,0.1,0.6311764717102051,NON_FRB,FRB,1,max
sample_001936,NON_FRB,NOISE,0,0.1,0.04807279631495476,NON_FRB,NON_FRB,1,max
sample_001937,NON_FRB,NOISE,0,0.15,0.1345539391040802,NON_FRB,NON_FRB,1,max
sample_001938,NON_FRB,NOISE,0,0.1,0.11543470621109009,NON_FRB,NON_FRB,1,max
sample_001939,NON_FRB,NOISE,0,0.15,0.08966423571109772,NON_FRB,NON_FRB,1,max
sample_001940,NON_FRB,NOISE,0,0.15,0.08936534076929092,NON_FRB,NON_FRB,1,max
sample_001941,NON_FRB,NOISE,0,0.15,0.21211864054203033,NON_FRB,NON_FRB,1,max
sample_001942,NON_FRB,NOISE,0,0.1,0.052714355289936066,NON_FRB,NON_FRB,1,max
sample_001943,NON_FRB,NOISE,0,0.15,0.07312309741973877,NON_FRB,NON_FRB,1,max
sample_001944,NON_FRB,NOISE,0,0.15,0.0955311506986618,NON_FRB,NON_FRB,1,max
sample_001945,NON_FRB,NOISE,0,0.15,0.02433072216808796,NON_FRB,NON_FRB,1,max
sample_001946,NON_FRB,NOISE,0,0.15,0.09318993240594864,NON_FRB,NON_FRB,1,max
sample_001947,NON_FRB,NOISE,0,0.15,0.3870929777622223,NON_FRB,NON_FRB,1,max
sample_001948,NON_FRB,NOISE,0,0.15,0.03840046003460884,NON_FRB,NON_FRB,1,max
sample_001949,NON_FRB,NOISE,0,0.15,0.04742356762290001,NON_FRB,NON_FRB,1,max
sample_001950,NON_FRB,NOISE,0,0.15,0.377393901348114,NON_FRB,NON_FRB,1,max
sample_001951,NON_FRB,NOISE,0,0.15,0.04041343554854393,NON_FRB,NON_FRB,1,max
sample_001952,NON_FRB,NOISE,0,0.15,0.1497606635093689,NON_FRB,NON_FRB,1,max
sample_001953,NON_FRB,NOISE,0,0.1,0.08257398009300232,NON_FRB,NON_FRB,1,max
sample_001954,NON_FRB,NOISE,0,0.15,0.1270059496164322,NON_FRB,NON_FRB,1,max
sample_001955,NON_FRB,NOISE,0,0.1,0.02021626941859722,NON_FRB,NON_FRB,1,max
sample_001956,NON_FRB,NOISE,0,0.15,0.03951506316661835,NON_FRB,NON_FRB,1,max
sample_001957,NON_FRB,NOISE,0,0.15,0.03399134799838066,NON_FRB,NON_FRB,1,max
sample_001958,NON_FRB,NOISE,0,0.15,0.06066005304455757,NON_FRB,NON_FRB,1,max
sample_001959,NON_FRB,NOISE,0,0.15,0.19651007652282715,NON_FRB,NON_FRB,1,max
sample_001960,NON_FRB,NOISE,0,0.1,0.12734830379486084,NON_FRB,NON_FRB,1,max
sample_001961,NON_FRB,NOISE,0,0.15,0.06679674983024597,NON_FRB,NON_FRB,1,max
sample_001962,NON_FRB,NOISE,0,0.1,0.10152095556259155,NON_FRB,NON_FRB,1,max
sample_001963,NON_FRB,NOISE,0,0.15,0.7158675789833069,NON_FRB,FRB,1,max
sample_001964,NON_FRB,NOISE,0,0.15,0.06796140968799591,NON_FRB,NON_FRB,1,max
sample_001965,NON_FRB,NOISE,0,0.15,0.041665349155664444,NON_FRB,NON_FRB,1,max
sample_001966,NON_FRB,NOISE,0,0.15,0.04715012386441231,NON_FRB,NON_FRB,1,max
sample_001967,NON_FRB,NOISE,0,0.15,0.04564955085515976,NON_FRB,NON_FRB,1,max
sample_001968,NON_FRB,NOISE,0,0.1,0.1044478788971901,NON_FRB,NON_FRB,1,max
sample_001969,NON_FRB,NOISE,0,0.15,0.08374378830194473,NON_FRB,NON_FRB,1,max
sample_001970,NON_FRB,NOISE,0,0.15,0.514094352722168,NON_FRB,FRB,1,max
sample_001971,NON_FRB,NOISE,0,0.15,0.1875215619802475,NON_FRB,NON_FRB,1,max
sample_001972,NON_FRB,NOISE,0,0.15,0.07659486681222916,NON_FRB,NON_FRB,1,max
sample_001973,NON_FRB,NOISE,0,0.15,0.028569240123033524,NON_FRB,NON_FRB,1,max
sample_001974,NON_FRB,NOISE,0,0.1,0.05049137771129608,NON_FRB,NON_FRB,1,max
sample_001975,NON_FRB,NOISE,0,0.15,0.07136823236942291,NON_FRB,NON_FRB,1,max
sample_001976,NON_FRB,NOISE,0,0.15,0.37711456418037415,NON_FRB,NON_FRB,1,max
sample_001977,NON_FRB,NOISE,0,0.15,0.04438982531428337,NON_FRB,NON_FRB,1,max
sample_001978,NON_FRB,NOISE,0,0.15,0.08635638654232025,NON_FRB,NON_FRB,1,max
sample_001979,NON_FRB,NOISE,0,0.15,0.1104794591665268,NON_FRB,NON_FRB,1,max
sample_001980,NON_FRB,NOISE,0,0.1,0.13504496216773987,NON_FRB,NON_FRB,1,max
sample_001981,NON_FRB,NOISE,0,0.15,0.0781160220503807,NON_FRB,NON_FRB,1,max
sample_001982,NON_FRB,NOISE,0,0.1,0.08015404641628265,NON_FRB,NON_FRB,1,max
sample_001983,NON_FRB,NOISE,0,0.15,0.061208900064229965,NON_FRB,NON_FRB,1,max
sample_001984,NON_FRB,NOISE,0,0.1,0.029805582016706467,NON_FRB,NON_FRB,1,max
sample_001985,NON_FRB,NOISE,0,0.15,0.14152343571186066,NON_FRB,NON_FRB,1,max
sample_001986,NON_FRB,NOISE,0,0.15,0.04075845703482628,NON_FRB,NON_FRB,1,max
sample_001987,NON_FRB,NOISE,0,0.15,0.056397922337055206,NON_FRB,NON_FRB,1,max
sample_001988,NON_FRB,NOISE,0,0.15,0.02825646847486496,NON_FRB,NON_FRB,1,max
sample_001989,NON_FRB,NOISE,0,0.15,0.10060074180364609,NON_FRB,NON_FRB,1,max
sample_001990,NON_FRB,NOISE,0,0.15,0.030348896980285645,NON_FRB,NON_FRB,1,max
sample_001991,NON_FRB,NOISE,0,0.15,0.046053141355514526,NON_FRB,NON_FRB,1,max
sample_001992,NON_FRB,NOISE,0,0.1,0.5104849934577942,NON_FRB,FRB,1,max
sample_001993,NON_FRB,NOISE,0,0.15,0.13357532024383545,NON_FRB,NON_FRB,1,max
sample_001994,NON_FRB,NOISE,0,0.15,0.18444769084453583,NON_FRB,NON_FRB,1,max
sample_001995,NON_FRB,NOISE,0,0.15,0.0417608805000782,NON_FRB,NON_FRB,1,max
sample_001996,NON_FRB,NOISE,0,0.15,0.02692505158483982,NON_FRB,NON_FRB,1,max
sample_001997,NON_FRB,NOISE,0,0.15,0.07241080701351166,NON_FRB,NON_FRB,1,max
sample_001998,NON_FRB,NOISE,0,0.15,0.2840760052204132,NON_FRB,NON_FRB,1,max
sample_001999,NON_FRB,NOISE,0,0.15,0.16037893295288086,NON_FRB,NON_FRB,1,max
